Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,logFC_z
RPS6KA2,,1,0,0,0,0,0,NA
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPS6KB1,,0.93,0,0.07,-0.07,0,-0.07,NA
RPS6KB2,,1,0,0,0,0,0,NA
RPTOR,,1,0,0,0,0,0,NA
RUNX1,,1,0,0,0,0,0,NA
RUNX2,,1,0,0,0,0,0,NA
RUNX3,,1,0,0,0,0,0,NA
RUVBL1,,1,0,0,0,0,0,1.4569722350406649
RUVBL2,,1,0,0,0,0,0,1.3715623750450379
RXRA,,1,0,0,0,0,0,NA
RXRB,,1,0,0,0,0,0,NA
RXRG,,1,0,0,0,0,0,NA
S100A4,,1,0,0,0,0,0,0.9224290701342202
S100A9,,1,0,0,0,0,0,NA
S1PR1,,1,0,0,0,0,0,NA
SARS1,,1,0,0,0,0,0,-0.5039488663490589
SCGB1A1,,1,0,0,0,0,0,NA
SDC1,,1,0,0,0,0,0,NA
SDC2,,1,0,0,0,0,0,NA
SELL,,1,0,0,0,0,0,NA
SENP1,,1,0,0,0,0,0,NA
SERPINF1,,1,0,0,0,0,0,NA
SET,,1,0,0,0,0,0,-0.8191354308620142
SFTPA1,,1,0,0,0,0,0,NA
SGK1,,1,0,0,0,0,0,NA
SGK2,,1,0,0,0,0,0,NA
SHC1,,1,0,0,0,0,0,NA
SHC2,,1,0,0,0,0,0,NA
SHC3,,1,0,0,0,0,0,NA
SIAH1,,1,0,0,0,0,0,NA
SIK1,,1,0,0,0,0,0,NA
SIN3A,,1,0,0,0,0,0,NA
SIRT1,,1,0,0,0,0,0,NA
SKAP1,,1,0,0,0,0,0,NA
SKI,,1,0,0,0,0,0,NA
SKP1,,1,0,0,0,0,0,NA
SKP2,,1,0,0,0,0,0,NA
SLC1A1,,1,0,0,0,0,0,NA
SLC1A2,,0.94,0,0.06,-0.06,0,-0.06,NA
SLC1A3,,1,0,0,0,0,0,NA
SLC1A4,,1,0,0,0,0,0,NA
SLC1A6,,1,0,0,0,0,0,NA
SLC25A1,,1,0,0,0,0,0,0.15425635412566063
SLC38A2,,0,0,1,-1,0,-1,NA
SLC3A2,,1,0,0,0,0,0,-0.3404535859767777
SLC6A6,,0,0,1,-1,0,-1,NA
SLC7A5,,1,0,0,0,0,0,NA
SLC9A3R1,,1,0,0,0,0,0,NA
SLPI,,1,0,0,0,0,0,NA
SMAD1,,1,0,0,0,0,0,NA
SMAD2,,1,0,0,0,0,0,NA
SMAD2_SMAD4,,1,0,0,0,0,0,NA
SMAD3,,1,0,0,0,0,0,NA
SMAD3_SMAD4,,1,0,0,0,0,0,NA
SMAD4,,1,0,0,0,0,0,NA
SMAD6,,1,0,0,0,0,0,NA
SMAD7,,1,0,0,0,0,0,NA
SMARCA2,,1,0,0,0,0,0,NA
SMARCA4,,1,0,0,0,0,0,1.4273732000378438
SMARCB1,,1,0,0,0,0,0,NA
SMARCC1,,1,0,0,0,0,0,NA
SMARCC2,,1,0,0,0,0,0,0.9572579146294039
SMARCE1,,1,0,0,0,0,0,NA
SMO,,1,0,0,0,0,0,NA
SMURF2,,1,0,0,0,0,0,NA
SMYD2,,1,0,0,0,0,0,NA
SNCA,,1,0,0,0,0,0,NA
SOCS1,,1,0,0,0,0,0,NA
SOCS2,,1,0,0,0,0,0,NA
SOCS3,,1,0,0,0,0,0,NA
SORT1,,1,0,0,0,0,0,NA
SOX3,,1,0,0,0,0,0,NA
SOX4,,1,0,0,0,0,0,NA
SOX6,,1,0,0,0,0,0,NA
SP1,,1,0,0,0,0,0,NA
SP3,,1,0,0,0,0,0,NA
SPAG5,,1,0,0,0,0,0,NA
SPAG9,,1,0,0,0,0,0,0.49346293008730624
SPEN,,1,0,0,0,0,0,NA
SQSTM1,,1,0,0,0,0,0,NA
SRA1,,1,0,0,0,0,0,NA
SRC,,1,0,0,0,0,0,-0.48129426970972816
SRCAP,,1,0,0,0,0,0,NA
SRGN,,1,0,0,0,0,0,NA
SRPK1,,1,0,0,0,0,0,NA
SRPK2,,1,0,0,0,0,0,NA
SSRP1,,1,0,0,0,0,0,0.23992961891712364
STAM,,1,0,0,0,0,0,NA
STAM2,,1,0,0,0,0,0,NA
STAP1,,1,0,0,0,0,0,NA
STAT1,,1,0,0,0,0,0,0.7475857189914233
STAT2,,1,0,0,0,0,0,NA
STAT3,,1,0,0,0,0,0,-0.11042087997080818
STAT4,,1,0,0,0,0,0,NA
STAT5A,,1,0,0,0,0,0,NA
STAT5B,,1,0,0,0,0,0,-1.2399986577205944
STAT6,,1,0,0,0,0,0,NA
STK11,,1,0,0,0,0,0,NA
STK16,,1,0,0,0,0,0,NA
STK24,,1,0,0,0,0,0,-1.5309398987140814
SUCLA2,,1,0,0,0,0,0,-1.184926073799879
SUFU,,1,0,0,0,0,0,NA
SUMO1,,1,0,0,0,0,0,NA
SUMO2,,1,0,0,0,0,0,NA
SYK,,1,0,0,0,0,0,-0.9414759693571896
TADA3,,1,0,0,0,0,0,NA
TAF1,,1,0,0,0,0,0,NA
TAF10,,1,0,0,0,0,0,NA
TAF12,,1,0,0,0,0,0,NA
TAOK3,,1,0,0,0,0,0,NA
TAT,,0,0,1,-1,0,-1,NA
TBK1,,1,0,0,0,0,0,NA
TBL1XR1,,1,0,0,0,0,0,NA
TBP,,1,0,0,0,0,0,NA
TBX21,,1,0,0,0,0,0,NA
TCF3,,1,0,0,0,0,0,NA
TCF4,,1,0,0,0,0,0,NA
TCF7,,1,0,0,0,0,0,NA
TCF7L1,,1,0,0,0,0,0,NA
TCF7L2,,1,0,0,0,0,0,NA
TDG,,1,0,0,0,0,0,NA
TDGF1,,1,0,0,0,0,0,NA
TDP2,,1,0,0,0,0,0,NA
TEK,,1,0,0,0,0,0,NA
TFAP2A,,1,0,0,0,0,0,NA
TFAP4,,1,0,0,0,0,0,NA
TFDP1,,1,0,0,0,0,0,NA
TFDP2,,1,0,0,0,0,0,NA
TFF1,,1,0,0,0,0,0,NA
TFF2,,1,0,0,0,0,0,NA
TFF3,,1,0,0,0,0,0,NA
TGFB1,,1,0,0,0,0,0,NA
TGFB2,,1,0,0,0,0,0,NA
TGFB3,,1,0,0,0,0,0,NA
TGFBR1,,1,0,0,0,0,0,NA
TGFBR2,,1,0,0,0,0,0,NA
TGM1,,1,0,0,0,0,0,NA
THPO,,1,0,0,0,0,0,NA
THRA,,1,0,0,0,0,0,NA
THRB,,1,0,0,0,0,0,NA
TLE1,,1,0,0,0,0,0,NA
TLE5,,1,0,0,0,0,0,NA
TLR2,,1,0,0,0,0,0,NA
TMSB4X,,1,0,0,0,0,0,NA
TNF,,1,0,0,0,0,0,NA
TNFRSF11B,,1,0,0,0,0,0,NA
TNFRSF1A,,1,0,0,0,0,0,NA
TNFRSF9,,1,0,0,0,0,0,NA
TNFSF10,,1,0,0,0,0,0,NA
TNFSF11,,1,0,0,0,0,0,NA
TNFSF4,,1,0,0,0,0,0,NA
TNIK,,1,0,0,0,0,0,NA
TNIP2,,1,0,0,0,0,0,NA
TNNI3K,,1,0,0,0,0,0,NA
TOPBP1,,1,0,0,0,0,0,NA
TOPORS,,1,0,0,0,0,0,NA
TP53,,0,1,0,1,0,1,NA
TP53BP1,,1,0,0,0,0,0,NA
TP53BP2,,1,0,0,0,0,0,NA
TP53RK,,1,0,0,0,0,0,NA
TRADD,,1,0,0,0,0,0,NA
TRAF1,,1,0,0,0,0,0,NA
TRAF2,,1,0,0,0,0,0,NA
TRAF6,,1,0,0,0,0,0,NA
TREX1,,1,0,0,0,0,0,NA
TRH,,1,0,0,0,0,0,NA
TRIB3,,1,0,0,0,0,0,NA
TRIM24,,1,0,0,0,0,0,NA
TRIM28,,1,0,0,0,0,0,0.5699231524514771
TRRAP,,1,0,0,0,0,0,NA
TSC22D3,,1,0,0,0,0,0,NA
TSHR,,1,0,0,0,0,0,NA
TSLP,,1,0,0,0,0,0,NA
TSPYL2,,1,0,0,0,0,0,NA
TTC5,,1,0,0,0,0,0,NA
TTK,,1,0,0,0,0,0,NA
TTR,,1,0,0,0,0,0,1.0621254186097935
TWIST1,,1,0,0,0,0,0,NA
TXLNG,,1,0,0,0,0,0,NA
TXN,,1,0,0,0,0,0,-0.13587542367697647
TYK2,,1,0,0,0,0,0,NA
UBE2D1,,1,0,0,0,0,0,NA
UBE2I,,1,0,0,0,0,0,NA
UBE3A,,1,0,0,0,0,0,0.42396168247790955
UBE4A,,1,0,0,0,0,0,NA
UCN,,1,0,0,0,0,0,NA
UHRF1,,1,0,0,0,0,0,NA
UIMC1,,1,0,0,0,0,0,NA
USP10,,1,0,0,0,0,0,NA
USP28,,1,0,0,0,0,0,NA
USP7,P,0,0,1,-1,1,-1,-1.8303473564413282
VAV1,,1,0,0,0,0,0,NA
VDR,,1,0,0,0,0,0,NA
VEGFA,,1,0,0,0,0,0,NA
VEGFC,,1,0,0,0,0,0,NA
VEGFD,,1,0,0,0,0,0,NA
VHL,,1,0,0,0,0,0,NA
VIP,,1,0,0,0,0,0,NA
VRK1,,1,0,0,0,0,0,NA
VWA1,,1,0,0,0,0,0,-0.09050192131171778
VWF,,1,0,0,0,0,0,NA
WEE1,,1,0,0,0,0,0,NA
WIPF1,,1,0,0,0,0,0,NA
WNK1,,1,0,0,0,0,0,0.712094577092393
WNT1,,1,0,0,0,0,0,NA
WNT11,,1,0,0,0,0,0,NA
WNT2,,1,0,0,0,0,0,NA
WNT3A,,1,0,0,0,0,0,NA
WNT4,,1,0,0,0,0,0,NA
WNT5A,,1,0,0,0,0,0,NA
WNT6,,1,0,0,0,0,0,NA
WRN,,1,0,0,0,0,0,NA
WT1,,1,0,0,0,0,0,NA
WWTR1,,1,0,0,0,0,0,NA
XDH,,0,0,1,-1,0,-1,NA
XIAP,,1,0,0,0,0,0,NA
XPO1,,1,0,0,0,0,0,0.32929806329503086
YAP1,,1,0,0,0,0,0,NA
YBX1,,1,0,0,0,0,0,-0.4691736237911873
YEATS4,,1,0,0,0,0,0,NA
YES1,,1,0,0,0,0,0,NA
YY1,,1,0,0,0,0,0,NA
ZAP70,,1,0,0,0,0,0,NA
ZBTB16,,1,0,0,0,0,0,NA
ZFYVE9,,1,0,0,0,0,0,NA
ZMIZ1,,1,0,0,0,0,0,NA
ZNF274,,1,0,0,0,0,0,NA
ZNF420,,1,0,0,0,0,0,NA
