Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,t
LTF,P,0,0,1,-1,1,-1,-1.20676481775768
LTK,,1,0,0,0,0,0,NA
LYN,,1,0,0,0,0,0,0.321005041539058
M00019_c,,1,0,0,0,0,0,NA
M00020_c,,1,0,0,0,0,0,NA
M00020_m,,1,0,0,0,0,0,NA
M00115_c,,1,0,0,0,0,0,NA
M00127_c,,1,0,0,0,0,0,NA
M00127_m,,1,0,0,0,0,0,NA
M00129_c,,1,0,0,0,0,0,NA
M00129_m,,1,0,0,0,0,0,NA
MACF1,,1,0,0,0,0,0,-4.14144537245968
MAFB,,1,0,0,0,0,0,NA
MAFG,,1,0,0,0,0,0,NA
MAML1,,1,0,0,0,0,0,NA
MAP2K1,,1,0,0,0,0,0,1.4504973445815
MAP2K2,,1,0,0,0,0,0,1.20029578643366
MAP2K3,,1,0,0,0,0,0,1.64056575493137
MAP2K4,,1,0,0,0,0,0,-0.362157878519355
MAP2K5,,1,0,0,0,0,0,NA
MAP2K6,,1,0,0,0,0,0,NA
MAP2K7,,1,0,0,0,0,0,NA
MAP3K1,,1,0,0,0,0,0,NA
MAP3K11,,1,0,0,0,0,0,NA
MAP3K14,,1,0,0,0,0,0,NA
MAP3K2,,1,0,0,0,0,0,NA
MAP3K3,,1,0,0,0,0,0,NA
MAP3K5,,1,0,0,0,0,0,NA
MAP3K7,,1,0,0,0,0,0,NA
MAP3K8,,1,0,0,0,0,0,NA
MAP4K1,,1,0,0,0,0,0,NA
MAP4K2,,1,0,0,0,0,0,NA
MAP4K4,,1,0,0,0,0,0,NA
MAPK1,,0,0,1,-1,0,-1,-3.01859744918126
MAPK10,,1,0,0,0,0,0,0.22618383144404
MAPK11,,1,0,0,0,0,0,NA
MAPK12,,1,0,0,0,0,0,NA
MAPK13,,1,0,0,0,0,0,2.83284822687293
MAPK14,,1,0,0,0,0,0,2.05290782234537
MAPK15,,1,0,0,0,0,0,NA
MAPK3,,1,0,0,0,0,0,-4.38600940256295
MAPK7,,1,0,0,0,0,0,NA
MAPK8,,1,0,0,0,0,0,NA
MAPK9,,1,0,0,0,0,0,0.22618383144404
MAPKAP1,,1,0,0,0,0,0,NA
MAPKAPK5,,1,0,0,0,0,0,NA
MARCKS,,1,0,0,0,0,0,-4.65542281455692
MATK,,1,0,0,0,0,0,-0.291600161479388
MAX,,1,0,0,0,0,0,NA
MBP,,1,0,0,0,0,0,NA
MBTPS1,,1,0,0,0,0,0,NA
MCC,,1,0,0,0,0,0,NA
MCM7,,1,0,0,0,0,0,-1.30377927721052
MCPH1,,1,0,0,0,0,0,NA
MDM2,,1,0,0,0,0,0,NA
MDM4,,1,0,0,0,0,0,NA
MECOM,,1,0,0,0,0,0,NA
MECP2,,1,0,0,0,0,0,-0.487705341856155
MED1,,1,0,0,0,0,0,NA
MEF2A,,1,0,0,0,0,0,NA
MEF2C,,1,0,0,0,0,0,NA
MEF2D,,1,0,0,0,0,0,NA
MEN1,,1,0,0,0,0,0,NA
MET,,1,0,0,0,0,0,NA
Metab__.alpha.-Ketoisocaproic acid_c,,1,0,0,0,0,0,NA
Metab__1_4-Butanediamine_ N_N'-bis(3-aminopropyl)-_c,M,0,0,1,-1,1,-1,NA
Metab__17alpha-Hydroxyprogesterone_c,,1,0,0,0,0,0,NA
Metab__2-Keto-4-methylthiobutyric acid_c,,1,0,0,0,0,0,NA
Metab__2-Ketoisovaleric acid_c,,1,0,0,0,0,0,NA
Metab__2-Oxobutanedioic acid_c,,1,0,0,0,0,0,NA
Metab__3-Mercaptopyruvic acid_c,,1,0,0,0,0,0,NA
Metab__3-Methyl-2-oxovaleric acid_c,,1,0,0,0,0,0,NA
Metab__3-Oxohexadecanoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__3_5_3'-Triiodothyronine_c,,1,0,0,0,0,0,NA
Metab__4-Androstene-3_17-dione_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxy-estradiol_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_c,,1,0,0,0,0,0,NA
Metab__4-Hydroxyphenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__Acetaldehyde_c,,1,0,0,0,0,0,NA
Metab__Acetic acid_c,,1,0,0,0,0,0,NA
Metab__Acetyl-L-carnitine_c,M,0,1,0,1,1,1,NA
Metab__Acetyl-L-carnitine_m,M,0,1,0,1,1,1,NA
Metab__Acetyl-L-carnitine_r,,1,0,0,0,0,0,NA
Metab__Acetyl-L-carnitine_x,,1,0,0,0,0,0,NA
Metab__alpha-Ketoglutaric acid_c,,0.08,0.92,0,0.92,0,0.92,NA
Metab__alpha-Ketoglutaric acid_m,,1,0,0,0,0,0,NA
Metab__beta-Alanine_c,M,0,1,0,1,1,1,NA
Metab__Butanedioic acid_c,M,0,1,0,1,1,1,NA
Metab__Butanedioic acid_m,M,0,1,0,1,1,1,NA
Metab__Butanoic acid_c,,1,0,0,0,0,0,NA
Metab__Calcitriol_c,,1,0,0,0,0,0,NA
Metab__Carbamoyl phosphate_c,,1,0,0,0,0,0,NA
Metab__Chenodeoxycholic acid_c,,1,0,0,0,0,0,NA
Metab__Cholic acid_c,,1,0,0,0,0,0,NA
Metab__Citric acid_c,,1,0,0,0,0,0,NA
Metab__Dinoprostone_c,,1,0,0,0,0,0,NA
Metab__Elaidic carnitine_c,M,0,1,0,1,1,1,NA
Metab__Elaidic carnitine_m,M,0,1,0,1,1,1,NA
Metab__Flavin adenine dinucleotide_m,,1,0,0,0,0,0,NA
Metab__Formaldehyde_c,,1,0,0,0,0,0,NA
Metab__Formic acid_c,,1,0,0,0,0,0,NA
Metab__Glycerol_c,,1,0,0,0,0,0,NA
Metab__Guanosine triphosphate_c,,1,0,0,0,0,0,NA
Metab__Hexadecanoic acid_e,,1,0,0,0,0,0,NA
Metab__Histamine_c,,1,0,0,0,0,0,NA
Metab__Isocitric acid_c,,1,0,0,0,0,0,NA
Metab__Isocitric acid_m,,1,0,0,0,0,0,NA
Metab__Isovaleryl-CoA_c,,1,0,0,0,0,0,NA
Metab__Isovaleryl-CoA_m,,1,0,0,0,0,0,NA
Metab__Isovalerylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__L-Aspartic acid_c,M,0,1,0,1,1,1,NA
Metab__L-Dihydroorotic acid_c,,1,0,0,0,0,0,NA
Metab__L-Dopa_c,,1,0,0,0,0,0,NA
Metab__L-Octanoylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__L-Octanoylcarnitine_m,M,0,1,0,1,1,1,NA
Metab__L-Ornithine monohydrochloride_c,,0,1,0,1,0,1,NA
Metab__L-Palmitoylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__L-Palmitoylcarnitine_m,M,0,1,0,1,1,1,NA
Metab__L-Proline_c,,1,0,0,0,0,0,NA
Metab__l-Taurine_c,M,0,1,0,1,1,1,NA
Metab__l-Taurine_e,,1,0,0,0,0,0,NA
Metab__l-Taurine_x,,1,0,0,0,0,0,NA
Metab__Lauroyl-coenzyme A_c,,1,0,0,0,0,0,NA
Metab__Levocarnitine propionate_c,M,0,1,0,1,1,1,NA
Metab__Levocarnitine propionate_m,M,0,1,0,1,1,1,NA
Metab__Malonyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Malonyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Malonylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__Malonylcarnitine_m,M,0,1,0,1,1,1,NA
Metab__Methanol_c,,1,0,0,0,0,0,NA
Metab__Methyl glyoxal_c,,1,0,0,0,0,0,NA
Metab__Nitric oxide_c,,1,0,0,0,0,0,NA
Metab__Octanoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Oleic acid_e,,1,0,0,0,0,0,NA
Metab__Oleoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Oleoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Oleoylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__Oleoylcarnitine_m,M,0,1,0,1,1,1,NA
Metab__Oxalosuccinic acid_c,,1,0,0,0,0,0,NA
Metab__Oxiglutatione_c,,1,0,0,0,0,0,NA
Metab__Palmityl-CoA_c,,1,0,0,0,0,0,NA
Metab__Palmityl-CoA_m,,1,0,0,0,0,0,NA
Metab__Phenylpyruvic acid_m,,1,0,0,0,0,0,NA
Metab__Prasterone sulfate_c,M,0,0,1,-1,1,-1,NA
Metab__Progesterone_c,,1,0,0,0,0,0,NA
Metab__Propionyl-coenzyme A_c,,1,0,0,0,0,0,NA
Metab__Putrescine_c,M,0,1,0,1,1,1,NA
Metab__Spermidine_c,M,0,1,0,1,1,1,NA
Metab__Stearoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Stearoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Succinyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Succinyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Tetradecanoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__Tetradecanoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Tetradecanoylcarnitine_c,M,0,1,0,1,1,1,NA
Metab__Tetradecanoylcarnitine_m,M,0,1,0,1,1,1,NA
Metab__Thymidine_c,,1,0,0,0,0,0,NA
Metab__trans-Octadec-2-enoyl-CoA_c,,1,0,0,0,0,0,NA
Metab__trans-Octadec-2-enoyl-CoA_m,,1,0,0,0,0,0,NA
Metab__Tridecanoic acid_c,,1,0,0,0,0,0,NA
Metab__Ureidosuccinic acid_c,,1,0,0,0,0,0,NA
Metab__Uridine 5'-triphosphate_c,,1,0,0,0,0,0,NA
Metab__Ursodiol_c,,1,0,0,0,0,0,NA
Metab__Vitamin E_c,,1,0,0,0,0,0,NA
MITF,,1,0,0,0,0,0,NA
MLST8,,1,0,0,0,0,0,0.285579487168917
MME,,1,0,0,0,0,0,NA
MMP1,,1,0,0,0,0,0,NA
MMP13,,1,0,0,0,0,0,NA
MMP14,,1,0,0,0,0,0,-0.200263305028048
MMP2,,1,0,0,0,0,0,-0.374524013494665
MMP3,,1,0,0,0,0,0,NA
MMP7,,1,0,0,0,0,0,NA
MMP9,,1,0,0,0,0,0,0.274361026634014
MN1,,1,0,0,0,0,0,NA
MPL,,1,0,0,0,0,0,NA
MRAS,,1,0,0,0,0,0,NA
MRGPRX3,,1,0,0,0,0,0,NA
MS4A2,,1,0,0,0,0,0,NA
MST1,,1,0,0,0,0,0,NA
MST1R,,1,0,0,0,0,0,NA
MSX1,,1,0,0,0,0,0,NA
MTA1,,1,0,0,0,0,0,-0.888820962103455
MTDH,,1,0,0,0,0,0,4.12064651464906
MTG1,,1,0,0,0,0,0,NA
MTNR1A,,1,0,0,0,0,0,NA
MTOR,,1,0,0,0,0,0,3.23668152474673
MXD1,,1,0,0,0,0,0,NA
MYB,,1,0,0,0,0,0,NA
MYC,,0,0,1,-1,0,-1,NA
MYCBP,,1,0,0,0,0,0,NA
MYCBP2,,1,0,0,0,0,0,-1.28500785430837
MYCN,,1,0,0,0,0,0,NA
MYD88,,1,0,0,0,0,0,NA
MYLK2,,1,0,0,0,0,0,NA
MYLK3,,1,0,0,0,0,0,NA
MYOD1,,1,0,0,0,0,0,NA
MYOM2,,1,0,0,0,0,0,NA
"NAIP",,1,0,0,0,0,0,NA
"NANOG",,1,0,0,0,0,0,NA
NCOA1,,0.97,0.03,0,0.03,0,0.03,NA
NCOA2,,1,0,0,0,0,0,NA
NCOA3,,1,0,0,0,0,0,NA
NCOA4,,1,0,0,0,0,0,NA
NCOA6,,1,0,0,0,0,0,NA
NCOR1,,1,0,0,0,0,0,NA
NCOR2,,1,0,0,0,0,0,NA
NCSTN,,1,0,0,0,0,0,0.799550499643605
NEK2,,1,0,0,0,0,0,NA
NEK3,,1,0,0,0,0,0,NA
NEK6,,1,0,0,0,0,0,NA
NELFB,,1,0,0,0,0,0,NA
NF1,,1,0,0,0,0,0,NA
NF2,,1,0,0,0,0,0,NA
NFAT5,,1,0,0,0,0,0,NA
NFATC1,,1,0,0,0,0,0,NA
NFATC2,,1,0,0,0,0,0,NA
NFATC3,,1,0,0,0,0,0,NA
NFATC4,,1,0,0,0,0,0,NA
NFE2L2,,1,0,0,0,0,0,NA
NFIL3,,1,0,0,0,0,0,NA
NFKB1,,1,0,0,0,0,0,3.35086868996363
NFKB1_RELA,,1,0,0,0,0,0,NA
NFKBIA,,1,0,0,0,0,0,NA
NFYA,,1,0,0,0,0,0,NA
NFYC,,1,0,0,0,0,0,NA
NGF,,1,0,0,0,0,0,NA
NGFR,,1,0,0,0,0,0,NA
NKX2_1,,1,0,0,0,0,0,NA
NKX2_5,,1,0,0,0,0,0,NA
NLK,,1,0,0,0,0,0,NA
NME1,,1,0,0,0,0,0,4.81887792950844
NMI,,1,0,0,0,0,0,0.36154112034766
NOD2,,1,0,0,0,0,0,NA
NOS1,,1,0,0,0,0,0,NA
NOTCH1,,1,0,0,0,0,0,NA
NOTCH1_NOTCH2_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH3_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_NOTCH4_RBPJ,,1,0,0,0,0,0,NA
NOTCH1_RBPJ,,1,0,0,0,0,0,NA
NPM1,,1,0,0,0,0,0,-1.75769003618144
NPPA,,1,0,0,0,0,0,NA
NPPC,,1,0,0,0,0,0,NA
NPR2,,1,0,0,0,0,0,NA
NPY,,1,0,0,0,0,0,NA
NR0B1,,1,0,0,0,0,0,NA
NR0B2,,1,0,0,0,0,0,NA
NR1H2,,1,0,0,0,0,0,NA
NR1H3,,1,0,0,0,0,0,NA
NR1I2,,1,0,0,0,0,0,NA
NR1I3,,1,0,0,0,0,0,NA
NR2C2,,1,0,0,0,0,0,NA
NR2F1,,1,0,0,0,0,0,NA
NR2F2,,1,0,0,0,0,0,NA
NR2F6,,1,0,0,0,0,0,NA
NR3C1,,0.08,0.92,0,0.92,0,0.92,NA
NR4A1,,1,0,0,0,0,0,NA
NR4A2,,1,0,0,0,0,0,NA
NRG1,,1,0,0,0,0,0,NA
NRIP1,,1,0,0,0,0,0,NA
NRP1,,1,0,0,0,0,0,-2.6067065035034
NSA2,,1,0,0,0,0,0,NA
NTF3,,1,0,0,0,0,0,NA
NTRK1,,1,0,0,0,0,0,NA
NTRK2,,1,0,0,0,0,0,NA
NTRK3,,1,0,0,0,0,0,NA
NTS,,1,0,0,0,0,0,NA
NUAK1,,1,0,0,0,0,0,NA
NUDT6,,1,0,0,0,0,0,NA
NUMB,,1,0,0,0,0,0,-1.55310254214333
ODC1,,1,0,0,0,0,0,NA
ORC1,,1,0,0,0,0,0,NA
OSM,,1,0,0,0,0,0,NA
P2RX7,,1,0,0,0,0,0,NA
P4HA2,,0.92,0.08,0,0.08,0,0.08,2.00077047724282
PA2G4,,1,0,0,0,0,0,3.83059731878076
PAK1,,1,0,0,0,0,0,2.26679577960779
PAK2,,1,0,0,0,0,0,1.79116539529765
PAK4,,1,0,0,0,0,0,NA
PAK6,,1,0,0,0,0,0,NA
PARP1,,1,0,0,0,0,0,7.12965032941924
PAX2,,1,0,0,0,0,0,NA
PAX8,,1,0,0,0,0,0,NA
PBX1,,1,0,0,0,0,0,NA
PDCD4,,1,0,0,0,0,0,-0.226568367407524
PDGFA,,1,0,0,0,0,0,NA
PDGFB,,1,0,0,0,0,0,NA
PDGFD,,1,0,0,0,0,0,NA
PDGFRA,,1,0,0,0,0,0,NA
PDGFRB,,1,0,0,0,0,0,-2.22568403287153
PDHX,,1,0,0,0,0,0,-0.783323685637904
PDK1,,1,0,0,0,0,0,2.70788254046238
PDPK1,,1,0,0,0,0,0,-0.398935834204115
PEA15,,1,0,0,0,0,0,-2.47897142813712
PELP1,,1,0,0,0,0,0,NA
PER1,,1,0,0,0,0,0,NA
PF4,,1,0,0,0,0,0,NA
PGR,,1,0,0,0,0,0,NA
PHB,,1,0,0,0,0,0,1.15869643417924
PHLPP1,,1,0,0,0,0,0,NA
PI3,,1,0,0,0,0,0,NA
PIAS1,,1,0,0,0,0,0,NA
PIAS2,,1,0,0,0,0,0,NA
PIAS3,,1,0,0,0,0,0,NA
PIAS4,,1,0,0,0,0,0,NA
PIK3CA,,1,0,0,0,0,0,NA
PIK3CG,,1,0,0,0,0,0,NA
PIK3R1,,1,0,0,0,0,0,1.01887209482297
PIK3R3,,1,0,0,0,0,0,1.01887209482297
PIKFYVE,,1,0,0,0,0,0,NA
PIM1,,1,0,0,0,0,0,NA
PIN1,,1,0,0,0,0,0,1.09957011600011
PITRM1,,1,0,0,0,0,0,4.51384597780003
PITX1,,1,0,0,0,0,0,NA
PKD1,,1,0,0,0,0,0,NA
PKIA,,1,0,0,0,0,0,NA
PKM,,1,0,0,0,0,0,4.67957825030144
PKN1,,1,0,0,0,0,0,1.81120164399729
PLA2G1B,,1,0,0,0,0,0,NA
PLA2G6,,1,0,0,0,0,0,NA
PLAT,,1,0,0,0,0,0,NA
PLAU,,1,0,0,0,0,0,NA
PLAUR,,1,0,0,0,0,0,NA
PLCG1,,1,0,0,0,0,0,NA
PLCG2,,1,0,0,0,0,0,1.43061340311832
PLD1,,1,0,0,0,0,0,NA
PLD2,,1,0,0,0,0,0,NA
PLG,,1,0,0,0,0,0,-4.18931431944437
PLK1,,1,0,0,0,0,0,NA
PLK3,,1,0,0,0,0,0,NA
PLPP3,,1,0,0,0,0,0,NA
PLPPR4,,1,0,0,0,0,0,NA
PMEPA1,,1,0,0,0,0,0,NA
PML,,1,0,0,0,0,0,0.914864586329769
POLD3,,1,0,0,0,0,0,NA
POU1F1,,1,0,0,0,0,0,NA
POU2F1,,1,0,0,0,0,0,NA
PPA1,,1,0,0,0,0,0,2.9624968196036
PPARA,,0,1,0,1,0,1,NA
PPARD,,1,0,0,0,0,0,NA
PPARG,,1,0,0,0,0,0,NA
PPARGC1A,,1,0,0,0,0,0,NA
PPIA,,1,0,0,0,0,0,-0.276337597232862
PPM1D,,1,0,0,0,0,0,NA
PPP1CA,,1,0,0,0,0,0,3.56142498219421
PPP1CB,,1,0,0,0,0,0,0.737659804775669
PPP1CC,,1,0,0,0,0,0,2.31924886372773
PPP1R13B,,1,0,0,0,0,0,NA
PPP1R13L,,1,0,0,0,0,0,1.76370121559178
PPP1R14A,,1,0,0,0,0,0,NA
PPP1R1B,,1,0,0,0,0,0,NA
PPP1R2,,1,0,0,0,0,0,NA
PPP1R8,,1,0,0,0,0,0,2.81827815676179
PPP2CA,,1,0,0,0,0,0,1.15904945386011
PPP2CA_PPP2R1A_PPP2R2B,,1,0,0,0,0,0,NA
PPP2CB,,1,0,0,0,0,0,1.15904945386011
PPP2R1A,,1,0,0,0,0,0,-0.33457157022848
PPP2R1B,,1,0,0,0,0,0,NA
PPP2R2A,,1,0,0,0,0,0,0.476219750490331
PPP2R5A,,1,0,0,0,0,0,-3.62780851377582
PPP2R5C,,1,0,0,0,0,0,-0.0577080848145621
PPP2R5D,,1,0,0,0,0,0,0.903944957540742
PPP3CA,,1,0,0,0,0,0,-0.703327754932395
PPP3CB,,1,0,0,0,0,0,NA
PPP3CC,,1,0,0,0,0,0,NA
PPP3R1,,1,0,0,0,0,0,-0.918657701998553
PPP3R2,,1,0,0,0,0,0,NA
PPP4C,,1,0,0,0,0,0,0.96373562899868
PRDM1,,1,0,0,0,0,0,NA
PRDX1,,1,0,0,0,0,0,-1.17890905363868
PRDX2,P,0,0,1,-1,1,-1,-1.1511311532444
PRDX3,,1,0,0,0,0,0,0.215170536727199
PRG2,,1,0,0,0,0,0,-0.219417264521186
PRKAA1,,1,0,0,0,0,0,4.03108833934933
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,,1,0,0,0,0,0,NA
PRKAB1,,1,0,0,0,0,0,0.683113235481586
PRKACA,,1,0,0,0,0,0,-3.06026970180828
PRKACB,,1,0,0,0,0,0,-3.01411916249306
PRKACG,,1,0,0,0,0,0,NA
PRKAR1A,,1,0,0,0,0,0,-2.60220802638634
PRKAR1B,,1,0,0,0,0,0,-2.60220802638634
PRKAR2A,,1,0,0,0,0,0,-3.6079425349275
PRKAR2B,,1,0,0,0,0,0,-0.100440636770827
PRKCA,,1,0,0,0,0,0,0.703388603623082
PRKCB,,1,0,0,0,0,0,-1.66757314097033
PRKCD,,1,0,0,0,0,0,0.289250217075757
PRKCE,,0,0,1,-1,0,-1,NA
PRKCG,,1,0,0,0,0,0,0.703388603623082
PRKCI,,1,0,0,0,0,0,2.26730875291567
PRKCQ,,1,0,0,0,0,0,0.289250217075757
PRKCZ,,1,0,0,0,0,0,NA
PRKD1,,1,0,0,0,0,0,NA
PRKD2,,1,0,0,0,0,0,NA
PRKDC,,1,0,0,0,0,0,6.60180695675244
PRKN,,1,0,0,0,0,0,NA
PRKX,,1,0,0,0,0,0,NA
PRL,,1,0,0,0,0,0,NA
PRLH,,1,0,0,0,0,0,NA
PRLR,,1,0,0,0,0,0,NA
PRMT1,,1,0,0,0,0,0,4.99059037066604
PRMT5,,1,0,0,0,0,0,2.16723344554274
PRNP,,1,0,0,0,0,0,NA
PROC,,1,0,0,0,0,0,NA
PRR5,,1,0,0,0,0,0,NA
PSEN1,,1,0,0,0,0,0,NA
PSENEN,,1,0,0,0,0,0,NA
PSIP1,,1,0,0,0,0,0,-1.06631968904748
PSMB6,,1,0,0,0,0,0,1.15036271379535
PSMD10,,1,0,0,0,0,0,0.976580418588745
PTEN,,1,0,0,0,0,0,NA
PTGDR,,1,0,0,0,0,0,NA
PTGIR,,1,0,0,0,0,0,NA
PTGS2,,1,0,0,0,0,0,NA
PTH,,1,0,0,0,0,0,NA
PTK2B,,1,0,0,0,0,0,NA
PTK6,,1,0,0,0,0,0,NA
PTK7,,1,0,0,0,0,0,0.473057343215738
PTMA,,1,0,0,0,0,0,-0.967902417469263
PTN,,1,0,0,0,0,0,NA
PTP4A1,,1,0,0,0,0,0,2.51161021376325
PTPN1,,1,0,0,0,0,0,-2.09636812599637
PTPN11,,1,0,0,0,0,0,-2.65283067810378
PTPN13,,1,0,0,0,0,0,NA
PTPN2,,1,0,0,0,0,0,NA
PTPN5,,1,0,0,0,0,0,NA
PTPN6,,1,0,0,0,0,0,-1.54384926574013
PTPN7,,1,0,0,0,0,0,NA
PTPRB,,1,0,0,0,0,0,NA
PTPRF,,1,0,0,0,0,0,0.656213666060536
PTPRJ,,1,0,0,0,0,0,1.20567049446741
PTPRM,,1,0,0,0,0,0,-4.1676622514646
PTPRR,,1,0,0,0,0,0,NA
PTPRU,,1,0,0,0,0,0,NA
PTTG1,,1,0,0,0,0,0,NA
PUF60,P,0,1,0,1,1,1,2.41785179539072
PURA,,1,0,0,0,0,0,0.295375959015037
PXN,,1,0,0,0,0,0,-3.32192680549414
PYCARD,,1,0,0,0,0,0,-1.13135572560131
PYY,,1,0,0,0,0,0,NA
PZP,,1,0,0,0,0,0,NA
RAC1,,1,0,0,0,0,0,-4.16762269161081
RAC2,,1,0,0,0,0,0,0.418753739042034
RAC3,,1,0,0,0,0,0,NA
RACGAP1,,1,0,0,0,0,0,NA
RACK1,,1,0,0,0,0,0,5.01847894335272
RAD23A,,1,0,0,0,0,0,-1.29226478683214
RAF1,,1,0,0,0,0,0,NA
RAN,,1,0,0,0,0,0,0.533440786018091
RANBP10,,1,0,0,0,0,0,NA
RANBP3,,1,0,0,0,0,0,0.220399123687975
RANBP9,,1,0,0,0,0,0,NA
RAP1A,,1,0,0,0,0,0,-0.757637167006103
RAP1B,,1,0,0,0,0,0,-5.89080556258002
RAPGEF3,,1,0,0,0,0,0,NA
RAPGEF5,,1,0,0,0,0,0,NA
RARA,,1,0,0,0,0,0,NA
RARB,,1,0,0,0,0,0,NA
RARG,,1,0,0,0,0,0,NA
RASA1,,1,0,0,0,0,0,2.08565063584473
RB1,,1,0,0,0,0,0,NA
RB1CC1,,1,0,0,0,0,0,NA
RBL1,,1,0,0,0,0,0,NA
RBL2,,1,0,0,0,0,0,NA
RCAN1,,1,0,0,0,0,0,NA
RCHY1,,1,0,0,0,0,0,NA
RELA,,1,0,0,0,0,0,3.00618810921318
REN,,1,0,0,0,0,0,NA
RET,,1,0,0,0,0,0,NA
RHEB,,1,0,0,0,0,0,1.00295560604142
RHOA,,1,0,0,0,0,0,-2.21848237708043
RICTOR,,1,0,0,0,0,0,NA
RIPK1,,1,0,0,0,0,0,0.0833878104876323
RIPK2,,1,0,0,0,0,0,NA
RIPK3,,1,0,0,0,0,0,NA
RNASE2,,1,0,0,0,0,0,-0.595704662629762
RNASE3,,1,0,0,0,0,0,3.36345492214525
RNF111,,1,0,0,0,0,0,NA
RNF128,,1,0,0,0,0,0,NA
RNF14,,1,0,0,0,0,0,NA
ROCK1,P,0,0,1,-1,1,-1,-4.01945419861747
ROCK2,,1,0,0,0,0,0,-2.74448676287991
RORA,,1,0,0,0,0,0,NA
RORC,,1,0,0,0,0,0,NA
RPA4,,1,0,0,0,0,0,NA
RPL10,,1,0,0,0,0,0,6.90499628900194
RPL11,,1,0,0,0,0,0,4.52311864194302
RPL23,,1,0,0,0,0,0,6.34339719656225
RPS6KA1,,1,0,0,0,0,0,-1.33316032037054
RPS6KA2,,1,0,0,0,0,0,NA
RPS6KA4,,1,0,0,0,0,0,NA
RPS6KA5,,1,0,0,0,0,0,NA
RPS6KB1,,1,0,0,0,0,0,NA
RPS6KB2,,1,0,0,0,0,0,NA
RPTOR,,1,0,0,0,0,0,-0.570151351498245
RUNX1,,1,0,0,0,0,0,-0.0790548630822527
RUNX2,,1,0,0,0,0,0,NA
RUVBL1,,1,0,0,0,0,0,4.49326691576122
RUVBL2,,1,0,0,0,0,0,3.12079386113266
RXRA,,1,0,0,0,0,0,NA
RXRB,,1,0,0,0,0,0,NA
RXRG,,0.93,0.07,0,0.07,0,0.07,NA
S100A4,,1,0,0,0,0,0,-1.67498243858352
S100A9,,1,0,0,0,0,0,0.724322255512309
S100B,,1,0,0,0,0,0,NA
S1PR1,,1,0,0,0,0,0,NA
SARS1,,1,0,0,0,0,0,1.79327438298633
SCD,,1,0,0,0,0,0,NA
SCD5,,1,0,0,0,0,0,NA
SCGB1A1,,1,0,0,0,0,0,NA
SDC1,,1,0,0,0,0,0,NA
SDC2,,1,0,0,0,0,0,NA
SELL,,1,0,0,0,0,0,NA
SENP1,,1,0,0,0,0,0,NA
SERPINA3,,1,0,0,0,0,0,-1.50240336724872
SERPINE1,,1,0,0,0,0,0,NA
SERPINF1,,1,0,0,0,0,0,NA
SFRP1,,1,0,0,0,0,0,NA
SFTPA1,,1,0,0,0,0,0,-0.319517855772998
SFTPA2,,1,0,0,0,0,0,-0.319517855772998
SGK1,,1,0,0,0,0,0,NA
SGK2,,1,0,0,0,0,0,NA
SHC1,,1,0,0,0,0,0,NA
SHC2,,1,0,0,0,0,0,NA
SHC3,,1,0,0,0,0,0,NA
SIAH1,,1,0,0,0,0,0,NA
SIK1,,1,0,0,0,0,0,NA
SIN3A,,1,0,0,0,0,0,3.08709487099742
SIRPA,,1,0,0,0,0,0,-0.842991539368869
SIRT1,,1,0,0,0,0,0,NA
SKAP1,,1,0,0,0,0,0,NA
SKI,,1,0,0,0,0,0,NA
SKIL,,1,0,0,0,0,0,NA
SKP1,,1,0,0,0,0,0,0.217757768223557
SKP2,,1,0,0,0,0,0,NA
SLC1A1,,0.92,0.08,0,0.08,0,0.08,-2.79655900031932
SLC1A2,,1,0,0,0,0,0,NA
SLC1A3,,1,0,0,0,0,0,NA
SLC1A4,,1,0,0,0,0,0,NA
SLC1A6,,1,0,0,0,0,0,NA
SLC22A10,,1,0,0,0,0,0,NA
SLC22A9,,1,0,0,0,0,0,NA
SLC25A1,,1,0,0,0,0,0,1.34703866218891
